,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,firstblood_claimed,obs_placed,rune_pickups,sen_placed,teamfight_participation,tower_damage,towers_killed,neutral_kills,courier_kills,observer_kills,sentry_kills,ancient_kills
347628446,6.4,7.2,13.8,11.2,409.2,521.2,17565.8,0.0,180.2,1.0,22.0,36.0,50.0,2.5923167599999997,7401.0,2.0,347.0,0.0,4.0,9.0,86.0
347964143,6.526315789473684,6.421052631578948,14.894736842105264,4.2631578947368425,368.6842105263158,478.57894736842104,14790.684210526315,649.1578947368421,71.42105263157895,4.0,87.0,86.0,123.0,10.035725229999999,13804.0,10.0,173.0,2.0,22.0,19.0,3.0
348033866,1.5,8.333333333333334,9.166666666666666,1.0,192.5,247.0,7652.833333333333,80.0,18.833333333333332,0.0,15.0,16.0,10.0,3.34422801,231.0,0.0,5.0,0.0,0.0,1.0,0.0
348105741,4.333333333333333,4.166666666666667,6.5,9.0,438.3333333333333,434.8333333333333,12188.166666666666,988.0,160.16666666666666,0.0,2.0,12.0,0.0,1.20454547,241.0,0.0,27.0,0.0,0.0,0.0,0.0
348703642,3.272727272727273,8.272727272727273,12.909090909090908,2.0454545454545454,291.6818181818182,382.8181818181818,10865.318181818182,1640.1363636363637,54.18181818181818,0.0,127.0,243.0,98.0,13.482115160000001,4855.0,3.0,381.0,4.0,23.0,13.0,4.0
348760788,8.4,5.2,11.0,16.8,502.0,556.4,18642.0,1438.6,170.0,0.0,3.0,24.0,0.0,2.83716023,11605.0,8.0,210.0,0.0,3.0,2.0,39.0
348815181,6.052631578947368,5.105263157894737,5.526315789473684,13.578947368421053,459.05263157894734,485.4736842105263,17054.315789473683,4.2105263157894735,246.78947368421052,2.0,5.0,80.0,0.0,10.34312253,32824.0,18.0,1374.0,0.0,4.0,6.0,128.0
348837974,11.384615384615385,3.8461538461538463,7.769230769230769,11.692307692307692,528.5384615384615,612.3076923076923,21865.23076923077,435.15384615384613,200.46153846153845,1.0,5.0,102.0,5.0,6.73829524,32494.0,17.0,565.0,0.0,12.0,4.0,74.0
348953325,4.666666666666667,5.666666666666667,10.666666666666666,13.833333333333334,448.6666666666667,518.5,21717.833333333332,1110.1666666666667,227.66666666666666,0.0,0.0,41.0,1.0,3.73182073,2578.0,5.0,458.0,0.0,2.0,1.0,34.0
349449769,1.8333333333333333,6.666666666666667,9.5,1.1666666666666667,218.16666666666666,246.83333333333334,7891.0,886.3333333333334,19.333333333333332,0.0,71.0,22.0,74.0,3.4960521,1522.0,1.0,17.0,0.0,4.0,9.0,3.0
349495318,10.566666666666666,3.533333333333333,9.8,15.3,605.4,591.1666666666666,25505.366666666665,306.06666666666666,269.9,3.0,18.0,210.0,1.0,19.94365663,104403.0,55.0,2512.0,3.0,17.0,27.0,294.0
349683424,7.7272727272727275,5.454545454545454,6.909090909090909,15.272727272727273,527.1818181818181,536.6363636363636,17496.909090909092,0.0,196.63636363636363,1.0,0.0,70.0,0.0,6.59922089,31917.0,15.0,612.0,0.0,7.0,2.0,99.0
349719643,3.7142857142857144,7.428571428571429,11.285714285714286,1.8571428571428572,290.85714285714283,368.85714285714283,8680.714285714286,0.0,67.71428571428571,1.0,91.0,36.0,53.0,4.6716709,11201.0,5.0,75.0,0.0,5.0,3.0,9.0
350185582,7.416666666666667,3.9166666666666665,11.583333333333334,13.833333333333334,531.3333333333334,608.1666666666666,25698.833333333332,983.1666666666666,276.75,0.0,0.0,26.0,2.0,7.07858264,29612.0,12.0,726.0,0.0,8.0,6.0,113.0
350905016,5.222222222222222,2.6666666666666665,13.88888888888889,7.444444444444445,491.8888888888889,504.3333333333333,15141.444444444445,1781.888888888889,147.77777777777777,1.0,1.0,24.0,0.0,5.96782054,37813.0,19.0,191.0,2.0,2.0,3.0,11.0
351052407,5.888888888888889,3.3333333333333335,9.666666666666666,12.0,480.3333333333333,497.3333333333333,13921.0,0.0,164.44444444444446,3.0,6.0,67.0,1.0,6.044259970000001,16903.0,4.0,345.0,0.0,1.0,1.0,73.0
351123581,7.222222222222222,3.4444444444444446,10.222222222222221,19.22222222222222,529.0,590.2222222222222,19797.555555555555,99.55555555555556,236.33333333333334,1.0,11.0,79.0,4.0,4.067767229999999,21806.0,12.0,466.0,0.0,3.0,1.0,102.0
351500682,11.6,6.6,8.4,16.2,589.6,549.0,23990.4,8.8,167.4,1.0,1.0,28.0,0.0,3.15962689,33771.0,19.0,193.0,1.0,4.0,2.0,74.0
351519392,8.875,3.75,6.625,15.75,549.75,492.5,13540.5,44.75,153.375,0.0,0.0,1.0,0.0,0.6666667,2118.0,2.0,18.0,0.0,0.0,0.0,3.0
351922871,4.8,7.2,9.2,5.8,275.8,333.8,11034.6,317.8,78.4,1.0,6.0,10.0,3.0,3.24313187,897.0,0.0,86.0,1.0,0.0,0.0,0.0
352623024,5.085714285714285,4.914285714285715,10.485714285714286,9.028571428571428,387.22857142857146,468.6857142857143,14313.914285714285,183.31428571428572,142.22857142857143,3.0,10.0,181.0,0.0,22.385550320000004,38080.0,31.0,1105.0,1.0,10.0,6.0,74.0
352997012,6.6,9.2,12.8,10.4,397.2,535.4,25742.6,350.8,161.2,1.0,9.0,25.0,5.0,2.74046043,18310.0,6.0,268.0,0.0,3.0,1.0,26.0
353710617,8.0,6.75,10.333333333333334,17.666666666666668,483.0,529.9166666666666,21236.083333333332,48.416666666666664,262.5,2.0,17.0,77.0,22.0,6.465767280000001,28484.0,16.0,675.0,1.0,11.0,4.0,157.0
353845773,1.6666666666666667,4.666666666666667,11.166666666666666,1.6666666666666667,242.5,298.1666666666667,6780.5,775.3333333333334,12.666666666666666,0.0,25.0,13.0,19.0,3.4580628,2334.0,1.0,17.0,0.0,3.0,1.0,0.0
353909087,0.6666666666666666,9.0,9.0,1.8333333333333333,213.66666666666666,259.1666666666667,7589.5,196.5,24.5,0.0,52.0,9.0,86.0,3.44167587,194.0,0.0,27.0,0.0,14.0,15.0,1.0
354185791,4.933333333333334,6.533333333333333,12.066666666666666,14.866666666666667,409.6,474.2,16388.533333333333,38.53333333333333,132.8,1.0,11.0,44.0,3.0,9.08852295,19718.0,12.0,198.0,0.0,12.0,10.0,2.0
354250581,8.285714285714286,4.0,14.571428571428571,12.142857142857142,417.2857142857143,490.2857142857143,18278.714285714286,651.1428571428571,98.14285714285714,0.0,14.0,41.0,11.0,4.40405993,25006.0,8.0,168.0,1.0,6.0,2.0,35.0
354791077,5.166666666666667,6.0,5.833333333333333,17.666666666666668,352.5,387.3333333333333,17800.666666666668,0.0,118.5,1.0,0.0,10.0,0.0,4.29015413,5138.0,3.0,102.0,0.0,4.0,1.0,1.0
355124297,7.052631578947368,4.2631578947368425,11.578947368421053,14.68421052631579,460.7368421052632,525.3684210526316,19089.842105263157,21.05263157894737,185.73684210526315,0.0,1.0,162.0,1.0,10.583494009999999,60533.0,23.0,913.0,1.0,8.0,4.0,132.0
355156901,3.1333333333333333,5.866666666666666,8.6,5.333333333333333,331.06666666666666,350.93333333333334,9629.933333333332,337.8666666666667,79.6,1.0,18.0,101.0,56.0,8.77809782,4639.0,4.0,315.0,2.0,10.0,8.0,4.0
355525719,2.8,3.8,10.8,2.4,253.2,281.8,7270.8,1119.6,22.2,1.0,51.0,16.0,109.0,2.7417208499999997,965.0,0.0,6.0,0.0,9.0,15.0,0.0
356088914,6.0,6.0,14.11111111111111,11.555555555555555,371.6666666666667,474.22222222222223,17096.333333333332,383.8888888888889,134.88888888888889,0.0,10.0,45.0,4.0,5.73737122,14021.0,5.0,381.0,0.0,2.0,3.0,32.0
356501153,5.466666666666667,4.466666666666667,7.133333333333334,8.666666666666666,443.53333333333336,493.46666666666664,14131.733333333334,12.866666666666667,166.33333333333334,2.0,5.0,72.0,5.0,7.671458449999999,32350.0,21.0,753.0,0.0,2.0,3.0,161.0
356799031,4.375,8.125,13.25,5.375,325.75,457.875,10148.625,30.0,86.25,0.0,7.0,36.0,0.0,5.02408756,17818.0,4.0,429.0,0.0,2.0,1.0,124.0
357062388,12.11111111111111,6.555555555555555,10.222222222222221,16.555555555555557,547.6666666666666,635.4444444444445,25196.666666666668,0.0,318.44444444444446,1.0,0.0,83.0,1.0,5.74060216,25384.0,22.0,568.0,1.0,6.0,4.0,133.0
357225078,3.3333333333333335,8.166666666666666,11.833333333333334,0.8333333333333334,278.8333333333333,338.1666666666667,11256.333333333334,1261.1666666666667,45.333333333333336,0.0,30.0,33.0,29.0,2.9465686399999997,4817.0,3.0,84.0,0.0,8.0,6.0,3.0
357647753,2.230769230769231,6.923076923076923,5.538461538461538,4.769230769230769,240.07692307692307,248.15384615384616,7153.846153846154,1110.076923076923,49.30769230769231,1.0,111.0,26.0,112.0,6.99131028,3395.0,2.0,155.0,0.0,23.0,25.0,9.0
357775634,11.8,2.8,6.2,25.6,595.6,586.0,24909.4,0.0,247.2,0.0,1.0,22.0,0.0,2.60416267,30564.0,13.0,418.0,0.0,1.0,1.0,90.0
358102129,8.28,3.88,8.92,20.48,582.6,605.92,22088.08,874.52,287.28,3.0,1.0,133.0,2.0,10.649574829999999,64686.0,33.0,1436.0,0.0,2.0,4.0,306.0
358103508,9.833333333333334,6.666666666666667,9.0,24.0,606.0,672.6666666666666,28460.166666666668,7.333333333333333,326.6666666666667,1.0,0.0,29.0,1.0,3.47656039,21905.0,13.0,541.0,0.0,2.0,6.0,187.0
358697417,6.222222222222222,6.888888888888889,11.666666666666666,21.22222222222222,392.44444444444446,451.55555555555554,18814.333333333332,89.44444444444444,185.88888888888889,1.0,5.0,34.0,0.0,4.83856263,13881.0,6.0,471.0,0.0,4.0,0.0,43.0
358735410,3.8666666666666667,7.333333333333333,14.333333333333334,4.333333333333333,374.8,426.3333333333333,16585.133333333335,1714.0,155.6,2.0,77.0,122.0,74.0,8.892625989999999,20497.0,7.0,346.0,0.0,9.0,2.0,3.0
360291767,5.142857142857143,3.4285714285714284,14.285714285714286,10.571428571428571,349.42857142857144,395.14285714285717,10478.42857142857,104.42857142857143,89.0,2.0,0.0,26.0,0.0,3.41991463,15642.0,8.0,195.0,0.0,0.0,3.0,3.0
360389646,10.333333333333334,4.416666666666667,11.666666666666666,17.416666666666668,541.6666666666666,578.25,20536.666666666668,36.083333333333336,171.25,3.0,1.0,90.0,4.0,6.92200117,40147.0,22.0,527.0,1.0,1.0,0.0,60.0
360647761,5.464285714285714,5.857142857142857,11.25,7.035714285714286,371.85714285714283,478.2857142857143,14138.357142857143,339.89285714285717,95.17857142857143,2.0,72.0,156.0,49.0,16.00004612,24899.0,18.0,750.0,4.0,15.0,14.0,25.0
360779925,8.222222222222221,4.333333333333333,6.777777777777778,13.444444444444445,566.4444444444445,563.0,21122.444444444445,428.44444444444446,240.55555555555554,1.0,1.0,24.0,0.0,4.783072509999999,57664.0,23.0,793.0,0.0,5.0,2.0,145.0
361361792,3.888888888888889,5.5,12.222222222222221,6.222222222222222,299.77777777777777,333.1666666666667,10728.166666666666,1109.611111111111,52.22222222222222,6.0,25.0,95.0,37.0,9.91874626,9928.0,7.0,302.0,1.0,18.0,10.0,19.0
361434426,8.166666666666666,3.5,8.0,9.666666666666666,717.6666666666666,643.3333333333334,21538.666666666668,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361501619,4.833333333333333,6.0,14.166666666666666,6.5,376.8333333333333,444.8333333333333,9807.5,334.8333333333333,46.666666666666664,1.0,43.0,17.0,41.0,2.85694983,7338.0,2.0,23.0,0.0,7.0,8.0,0.0
362372673,5.428571428571429,5.428571428571429,14.428571428571429,5.0,364.85714285714283,422.0,10949.857142857143,1562.142857142857,76.0,3.0,37.0,86.0,13.0,4.39247917,4849.0,2.0,162.0,1.0,1.0,1.0,1.0
362578036,7.0,5.166666666666667,15.166666666666666,8.666666666666666,378.3333333333333,442.5,13054.833333333334,668.3333333333334,102.0,0.0,7.0,32.0,2.0,3.6249766599999997,5441.0,5.0,160.0,0.0,0.0,0.0,13.0
363600300,4.25,5.375,10.25,5.625,392.0,443.0,11212.875,737.875,83.5,0.0,54.0,32.0,43.0,3.069521879999999,6323.0,3.0,175.0,0.0,5.0,8.0,12.0
363871826,4.424242424242424,5.848484848484849,11.272727272727273,9.606060606060606,412.90909090909093,465.2121212121212,15290.39393939394,1200.939393939394,150.6969696969697,2.0,16.0,189.0,10.0,19.840321399999997,30813.0,9.0,1335.0,3.0,12.0,9.0,36.0
364171727,4.4,7.0,16.2,18.8,369.4,488.8,15276.4,1258.4,140.4,0.0,1.0,15.0,2.0,2.92856843,8589.0,3.0,195.0,0.0,0.0,0.0,16.0
364318819,3.8292682926829267,5.219512195121951,12.682926829268293,4.902439024390244,369.2926829268293,413.4878048780488,10020.609756097561,336.609756097561,87.02439024390245,4.0,95.0,283.0,63.0,22.90411466,47384.0,29.0,1002.0,3.0,29.0,20.0,41.0
364439806,8.88888888888889,7.444444444444445,12.666666666666666,5.055555555555555,388.3333333333333,465.72222222222223,16588.11111111111,1916.3333333333333,93.27777777777777,4.0,71.0,79.0,50.0,10.229551119999998,17653.0,10.0,347.0,0.0,11.0,9.0,40.0
364518450,3.8333333333333335,7.833333333333333,11.666666666666666,1.3333333333333333,251.16666666666666,340.1666666666667,10411.166666666666,0.0,43.666666666666664,2.0,72.0,35.0,56.0,3.7665389499999997,3927.0,3.0,35.0,0.0,6.0,6.0,3.0
364541949,2.5,4.875,13.0,2.375,238.625,309.125,8056.875,0.0,39.75,0.0,90.0,72.0,62.0,4.543239099999999,1270.0,1.0,55.0,0.0,2.0,1.0,3.0
364700245,5.0,5.2,9.8,4.0,271.6,318.0,12350.8,315.2,24.0,1.0,9.0,15.0,8.0,2.5764339699999996,1939.0,0.0,9.0,0.0,3.0,1.0,0.0
365051596,4.571428571428571,4.428571428571429,11.142857142857142,2.0,331.14285714285717,380.42857142857144,11723.857142857143,456.57142857142856,48.142857142857146,2.0,13.0,31.0,11.0,3.99863938,4348.0,1.0,75.0,0.0,3.0,3.0,3.0
365337807,8.692307692307692,4.846153846153846,8.23076923076923,14.846153846153847,558.0769230769231,616.6923076923077,24835.0,0.0,257.7692307692308,0.0,8.0,61.0,1.0,6.98176461,59135.0,24.0,1290.0,1.0,4.0,7.0,299.0
365471479,3.0,3.6,11.4,3.6,337.2,443.8,6949.2,216.0,123.6,0.0,0.0,34.0,0.0,2.15020903,2778.0,1.0,181.0,0.0,2.0,0.0,15.0
365734855,7.333333333333333,3.6666666666666665,10.833333333333334,20.5,571.6666666666666,649.6666666666666,28064.0,1719.8333333333333,332.1666666666667,0.0,0.0,24.0,2.0,3.529316,33954.0,12.0,719.0,0.0,3.0,3.0,145.0
366499343,2.5,6.666666666666667,9.5,2.5,214.83333333333334,242.5,9073.833333333334,246.16666666666666,22.166666666666668,0.0,6.0,18.0,4.0,4.20622017,1950.0,0.0,38.0,0.0,0.0,1.0,0.0
366801001,11.0,7.133333333333334,13.066666666666666,17.066666666666666,444.1333333333333,586.8666666666667,26641.933333333334,470.1333333333333,157.06666666666666,1.0,17.0,85.0,14.0,9.37424629,16115.0,6.0,603.0,0.0,18.0,14.0,69.0
367030089,8.458333333333334,4.916666666666667,11.708333333333334,14.458333333333334,508.0833333333333,574.0416666666666,18604.125,653.8333333333334,178.625,2.0,23.0,106.0,12.0,10.566469069999998,41286.0,24.0,974.0,1.0,5.0,5.0,149.0
367389154,5.666666666666667,6.75,20.083333333333332,4.166666666666667,366.0,424.3333333333333,17231.416666666668,1414.75,69.0,1.0,8.0,57.0,4.0,7.456409109999999,17568.0,6.0,149.0,0.0,4.0,15.0,25.0
367707731,2.176470588235294,5.0588235294117645,10.823529411764707,1.411764705882353,270.2352941176471,328.3529411764706,9360.823529411764,1743.0588235294117,26.705882352941178,0.0,147.0,76.0,123.0,9.273404369999998,7474.0,3.0,37.0,0.0,28.0,18.0,3.0
368829798,4.0,7.375,19.25,1.375,286.0,416.5,10973.0,459.75,47.0,0.0,19.0,68.0,9.0,5.330633939999999,5522.0,4.0,119.0,0.0,2.0,0.0,5.0
